address,name,size
0x595788,_ZN16StartGameMessageC2Ei,0x30
0x5957b8,_uprv_fabs_58,0x8
0x5957c0,_ZN14LoginOkMessage17getContentVersionEv,0x8
0x5957c8,_ZN20LogicJSONInReflector13reflectRandomER11LogicRandomPKc,0x64
0x59582c,_ZNK4Shop11getNewCountEi,0xa8
0x5958d4,_ZNK19LogicProjectileData15getHitEffectEnvEv,0x8
0x5958dc,_ZN14LogicAccessory16triggerAccessoryEP20LogicCharacterServerii,0x4
0x5958e0,_ZN13FriendsScreen13updateInvitesEf,0x28
0x595908,_ZN29DeviceLinkSuccesfullOldScreen13buttonClickedEP12CustomButton,0x34
0x59593c,_ZN13ShaderUtility30getBackwardsCompatibleHeaderFsEbb,0x10c
0x595a48,_ZN21LogicJSONOutReflector11reflectBoolEbPKcb,0xa0
0x595ae8,_ZNSt6__ndk110__function6__funcIZN19SupercellIdCallback24clearPendingRegistrationEP8_jobjectE3$_5NS_9allocatorIS5_EEFvvEE7destroyEv,0x4
0x595aec,_ZNSt6__ndk110__function6__funcIZN11AndroidMain23startedFromNotificationERK6StringE3$_8NS_9allocatorIS6_EEFvvEEclEv,0x1c
0x595b08,_ZNK31ChangeAllianceMemberRoleMessage14getMessageTypeEv,0x8
0x595b10,_ZN6icu_5811StringPiece3setEPKc,0x38
0x595b48,_ZN31ChangeAllianceMemberRoleMessageC2Ev,0x38
0x595b80,_ZNKSt6__ndk110__function6__funcIZN11scTaskQueue3runIZN10SWFTexture4loadEP12SupercellSWFbibbbbRK6StringE3$_1EENS_13invoke_resultIT_JEE4typeESC_EUlvE_NS_9allocatorISF_EEFvvEE7__cloneEv,0x38
0x595bb8,_ZNK6icu_5815RBBIDataWrapper19getRuleSourceStringEv,0x8
0x595bc0,_ZNK15LaserBoxManager7Website6getURLERK6String,0x384
0x595f44,_ZN21MagicSelectableButton22scaleFirstTextIfNeededEv,0x4
0x595f48,_ZN28BindGamecenterAccountMessage9removeUrlEv,0x10
0x595f58,_ZN10StreamItemC2EP11StreamEntry,0x84
0x595fdc,_Delta_Init,0x28
0x596004,_ZNK20LogicCharacterClient12getMoveAngleEv,0x8
0x59600c,_ZNK6scglTF8MeshData10getIndicesEv,0x4
0x596010,_ZN16PlayerMapManager17requestPlayerMapsEiPK9LogicLong,0x8c
0x59609c,_ubidi_getSingleton_58,0xc
0x5960a8,_ZN5titan3com9supercell5titan19ApplicationUtilBase20showKunlunExitScreenEv,0x5c
0x596104,_ZN5titan3com9supercell5titan7GameApp10getAPKPathEv,0x70
0x596174,_ZN9BitStream8destructEv,0x48
0x5961bc,_ZN22DeletePlayerMapMessageC2Ev,0x34
0x5961f0,_ZN19GameSliderComponent16setMinValueLabelERK6String,0x8
0x5961f8,_ZN19LogicResourceBundle6decodeEP10ByteStream,0x5c
0x596254,_ZNSt6__ndk110__function6__funcIZ53Java_com_supercell_titan_GoogleServiceClient_onSignInP7_JNIEnvP7_jclassE3$_0NS_9allocatorIS6_EEFvvEEclEv,0x1c
0x596270,_ZNK13LogicJSONNull7getTypeEv,0x8
0x596278,_ZN21LogicBattleModeServer13forceGameOverEv,0xc
0x596284,_ZN23AddFriendByEmailMessage18getServiceNodeTypeEv,0x8
0x59628c,_ZN18LogicMapEditorMode13setPlayerMapsEP14LogicArrayListIP14LogicPlayerMapE,0x34
0x5962c0,_ZN20HashTagCodeGenerator6toCodeERK9LogicLong,0x8
0x5962c8,_ZN13ShopBgElement23resetBillingCheckTimersEv,0x7c
0x596344,_ZN8ImageSet12unloadUnusedEv,0x124
0x596468,_ZNSt6__ndk110__function6__funcIZN29scMultithreadedLoadingManager6submitEP14scResourceDataRK18scResourceLoadInfoE3$_1NS_9allocatorIS8_EEFvvEEclEv,0x8
0x596470,_ZNK18LogicClientGlobals17getAltStringArrayERK6String,0x18
0x596488,_ZNK14LogicSkillData14getCastingTimeEv,0x10
0x596498,_ZN11SoundSystem12mixerSuspendEv,0x64
0x5964fc,_ZNK22scThreadSafeRingBuffer27numBytesAvailableForWritingEv,0x14
0x596510,_ZNKSt6__ndk110__function6__funcIZN11scTaskQueue3runIZN7GLImage6createEPKhi9ImageWrap11ImageFilterE3$_3EENS_13invoke_resultIT_JEE4typeESB_EUlvE_NS_9allocatorISE_EEFvvEE7__cloneEv,0x38
0x596548,_ZN9BitStream24readPositiveIntMax262143Ev,0x420
0x596968,_ZN15ParticleEmitterD2Ev,0x40
0x5969a8,_ZN10HTTPClient3getERK6StringP18HTTPClientListener,0xe0
0x596a88,_ZNSt6__ndk110__function6__funcIZN11scTaskQueue3runIZN8TestCase17releaseStageTouchEvE3$_4EENS_13invoke_resultIT_JEE4typeES7_EUlvE_NS_9allocatorISA_EEFvvEE7destroyEv,0x4
0x596a8c,_ZN20LogicJSONInReflector29reflectReflectablePointerBaseEPK16LogicReflectablePKci,0xc8
0x596b54,_ZNKSt6__ndk110__function6__funcIZN11scTaskQueue3runIZN7GLImage14updateSubImageEPKhiiiE3$_9EENS_13invoke_resultIT_JEE4typeES9_EUlvE_NS_9allocatorISC_EEFvvEE11target_typeEv,0xc
0x596b60,_ZN5titan3com9supercell5titan21NativeFacebookManager7jniLikeERK6String,0x8c
0x596bec,_ZN17TencentLoginState13updateLoadingEf,0x4
0x596bf0,_ZN23BindKakaoAccountMessage8setForceEb,0xc
0x596bfc,_u_cleanup_58,0x100
0x596cfc,_ZN8PageItemD0Ev,0x48
0x596d44,_ZN21LogicCompressedString3setEPKcib,0x74
0x596db8,_ZN5titan3com9supercell5titan7tencent11MSDKManager17loginWeChatQrCodeEv,0x5c
0x596e14,_ZNK24BindYoozooAccountMessage17getYoozooPlatformEv,0x8
0x596e1c,_hb_ot_layout_has_substitution,0x88
0x596ea4,_ZN9EntryInfo13refreshEmotesEv,0xb8
0x596f5c,_ZNK20LogicBattlePlayerMap20getCompressedMapDataEv,0x8
0x596f64,_ZN17LogicClientAvatar30getPractiseAiDifficultyForHeroEii,0x5c
0x596fc0,_ZN23RankedRewardsTrackPopup10getChildTFERK6String,0x88
0x597048,_ZNK19NameChangeSubScreen11getTitleTIDEv,0x8
0x597050,_ZN18PurchaseOfferPopup13touchReleasedERK5Touch,0x30
0x597080,_ZN17AnimationInstance11setLocationEfff,0xc
0x59708c,_ZN22HeroRewardNotification7getHeroEv,0x8
0x597094,_ZNK12SupercellSWF18getExportNameCountEv,0x8
0x59709c,_ZN14AllianceStream10closeInputEv,0x4c
0x5970e8,_init_block,0x100
0x5971e8,_ZN9RankPopup22isAffectedByScoreDecayEPK13LogicHomeMode,0xf4
0x5972dc,_ZN13ProfileButton17refreshPlayerNameEv,0xec
0x5973c8,_ZNK14LoginOkMessage15getAccountTokenEv,0x10
0x5973d8,_ZNK13SceneRenderer8getWorldENS_10WorldLayerE,0x2c
0x597404,_ZNSt6__ndk110__function6__funcIZN19EnvironmentRenderer6renderER9Matrix2x3R14ColorTransformifE3$_0NS_9allocatorIS7_EEFvvEEclEv,0xc
0x597410,_Z17isSphereInFrustumRK7Vector3IfEfRK9xMatrix44,0xe0
0x5974f0,_ZN10SkinsPopup17backButtonPressedEv,0xc
0x5974fc,_ZN3GUI11hudPrintTIDERK6Stringbb,0x98
0x597594,_ZNK13LogicCardData12getAccessoryEv,0x8
0x59759c,_ZN24KakaoAccountBoundMessage6encodeEv,0x28
0x5975c4,_ZN15SelectHeroPopup22selectingHeroForBattleEv,0x14
0x5975d8,_ZN9HeroPopup17backButtonPressedEv,0xc
0x5975e4,_ZN15LaserBoxManager14getLandingPageEi,0x6c
0x597650,_ZN11StringTable15stripLineBreaksERK6String,0x10
0x597660,_ZNK20LogicCharacterServer18getRapidFireDamageEv,0x10
0x597670,_ZN36AskForPlayingSupercellFriendsMessage6decodeEv,0x1f8
0x597868,_ZN16RotateHeroButton12touchPressedERK5Touch,0x60
0x5978c8,_ZN17LogicSkinConfData12setIntroAnimERK6String,0x14
0x5978dc,_ZN31PublishPlayerMapResponseMessage8setMapIdERK9LogicLong,0xc
0x5978e8,_ZN15sc3dWorldObject23setWorldNonUniformScaleE7Vector3IfE,0x140
0x597a28,_ZN25SetCountryResponseMessage6encodeEv,0x38
0x597a60,_ZN14MessageManager34setPendingOfflineMapPreviewMessageEP17MapPreviewMessage,0x50
0x597ab0,_ZNSt6__ndk110__function6__funcIZN11scTaskQueue3runIZN7GLImage6createEPKhi9ImageWrap11ImageFilterE3$_2EENS_13invoke_resultIT_JEE4typeESB_EUlvE_NS_9allocatorISE_EEFvvEE18destroy_deallocateEv,0x4
0x597ab4,_ZThn96_N17AnimationInstance8setScaleEf,0x1c
0x597ad0,_ZN6icu_5817StringEnumeration4nextEPiR10UErrorCode,0x148
0x597c18,_ZN23LogicCharacterClientOwn32stopMovementWithClientPredictionEibiiP21LogicBattleModeClient,0xac
0x597cc4,_ZThn96_N13HeroInfoPopup13buttonClickedEP12CustomButton,0x8
0x597ccc,_ZNK18LogicCharacterData7isTrainEv,0x10
0x597cdc,_RestartModel,0x314
0x597ff0,_ZN8Material9getShaderEv,0x40
0x598030,_ZN27HeroPowerRewardNotification8destructEv,0x28
0x598058,_ZN12EventTracker11useOldTrackEv,0x1c
0x598074,_ZNK11DragHandler7getMaxYEv,0x88
0x5980fc,_ZN11VanityItems6encodeEP15ChecksumEncoder,0x6c
0x598168,_ZN14LoginOkMessage37setSupercellIdLogoutAllDevicesAllowedEb,0xc
0x598174,_ZN5lzham12lzcompressor12coding_stats6updateERKNS0_10lzdecisionERKNS0_5stateERKNS_18search_acceleratorEy,0x408
0x59857c,_Z20intersectRay3fSphereRK7Vector3IfES2_S2_fRfb,0xc8
0x598644,_ZN15LogicDataTables16getSilenceEffectEv,0xc
0x598650,_ZN31ChangeAllianceMemberRoleMessage17setMemberAvatarIdEP9LogicLong,0x8
0x598658,_ZL14compareEntries8UElementS_,0x50
0x5986a8,_ZNK21LogicTutorialStepData23getBlockingSpeechBubbleEv,0x10
0x5986b8,_ZN37YoozooBillingProcessedByServerMessage10setOrderIdERK6String,0x8
0x5986c0,_ZN17PlayerRankingDataC2Ev,0x1c
0x5986dc,_ZNK20LogicCharacterServer7hasUltiEv,0x58
0x598734,_ZN20LogicJSONInReflector16reflectLongArrayER14LogicArrayListIxEPKc,0x2f4
0x598a28,_ZN18PreRenderedTexture25setBackfaceCullingEnabledEb,0xc
0x598a34,_ZNKSt6__ndk110__function6__funcIZN27BattleEndRankedRankUpScreen14addExecutionToEP18SequencedExecutionE3$_0NS_9allocatorIS5_EEFbvEE6targetERKSt9type_info,0x1c
0x598a50,_ZN21LogicJSONOutReflector6addIntEi,0x5c
0x598aac,_ZN17UIMovieClipGetterD0Ev,0x5c
0x598b08,_ZN12LoginMessage14setResourceShaEP6String,0x8
0x598b10,_ZThn96_N13QuestionPopUp13buttonClickedEP12CustomButton,0x8
0x598b18,_ZN6icu_5823StringCharacterIteratorC2ERKNS_13UnicodeStringEi,0xb8
0x598bd0,_ZNK15sc3dWorldCamera11extractFovYEv,0x54
0x598c24,_ZNK20LogicBattlePlayerMap12getAccountIdEv,0x8
0x598c2c,_ZNK13LogicHomeMode7getHomeEv,0x8
0x598c34,_ubidi_getVisualIndex_58,0x360
0x598f94,_ZN23TeamInviteStatusMessageC2Ev,0x38
0x598fcc,_ZN12RenderSystem25finishEffectManagerUpdateEv,0x14
0x598fe0,_ZN8Databind23NlohmannJsonInReflector6getIntERK6Stringi,0x168
0x599148,_ZNK9MovieClip16getTimelineChildEi,0xc
0x599154,_ZN9LogicData16createReferencesEv,0x7c
0x5991d0,_ZN14LogicSoundDataC2EP6CSVRowP14LogicDataTable,0x2c
0x5991fc,_ZN23BattleReportStreamEntry8destructEv,0x68
0x599264,_ZN14AllianceCreate13touchReleasedERK5Touch,0x24
0x599288,_ZN11wendelstein7Emitter16applyConstraintsEv,0x124
0x5993ac,_ZNK15sc3dWorldCamera12screenToTileEffRfS0_f,0xf0
0x59949c,_ZN13UIHandlerListC2Ev,0x14
0x5994b0,_ZN22BindLineAccountMessage8setForceEb,0xc
0x5994bc,_ZNKSt6__ndk110__function6__funcIZ54Java_com_supercell_titan_GoogleServiceClient_onSignOutP7_JNIEnvP7_jclassE3$_1NS_9allocatorIS6_EEFvvEE7__cloneEv,0x24
0x5994e0,_ZNK21LogicProjectileClient10getTargetXEv,0x8
0x5994e8,_ZN26LogicMersenneTwisterRandom8generateEv,0x90
0x599578,_ZN9TeamEntry18setCustomModifiersEP17LogicIntArrayList,0x48
0x5995c0,_ZN9AnimationC2EPK8SkeletonPK7SCWFileiff,0xf4
0x5996b4,_ZN11UIMultiViewD2Ev,0x7c
0x599730,_ZN8Settings20setAccessoryPositionEff,0x80
0x5997b0,_ZN18LogicMapEditorMode10isMapValidEi,0x2690
0x59be40,_ZN15AllianceManager19resetSpectateStatusEv,0x8
0x59be48,_ZNK11LogicRandom6encodeEP15ChecksumEncoder,0x18
0x59be60,_ZN21CreateAllianceMessageC2Ei,0x3c
0x59be9c,_ZNK13LogicTileData12getCustomSCWEv,0x10
0x59beac,_ZNK24EsportTournamentsWebView13isInternalURLERK6String,0x28
0x59bed4,_ZN22scThreadSafeRingBuffer11finishWriteEm,0x70
0x59bf44,_ZN6icu_5813UnicodeStringC2EPKc,0x74
0x59bfb8,_ZN14VideoAdManager14removeListenerEv,0x10
0x59bfc8,_ZNK14TencentManager9isWaitingEv,0x28
0x59bff0,_ZN9InboxItemD0Ev,0x74
0x59c064,_ZNK10GameObject25getLogicGameObjectManagerEv,0x8
0x59c06c,_ZNKSt6__ndk110__function6__funcIZN11scTaskQueue3runIZN8TestCase11touchSpriteEP6SpriteE3$_1EENS_13invoke_resultIT_JEE4typeES9_EUlvE_NS_9allocatorISC_EEFvvEE7__cloneEPNS0_6__baseISF_EE,0x18
0x59c084,_ZN18LoginFailedMessage29setSecondsUntilMaintenanceEndEi,0x8
0x59c08c,_ZThn96_N18WaitingPopupRanked13buttonClickedEP12CustomButton,0x78
0x59c104,_ZN17OnlineTeamupPopup12touchPressedERK5Touch,0x1c
0x59c120,_ZNKSt6__ndk110__function6__funcIZN32NativeFacebookConnectionCallback14sentAppRequestERK6StringS5_E3$_5NS_9allocatorIS6_EEFvvEE6targetERKSt9type_info,0x1c
0x59c13c,_ZN6icu_589UVector3214expandCapacityEiR10UErrorCode,0xd0
0x59c20c,_ZN11LogicPlayer10addXpBonusEii,0x194
0x59c3a0,_ZNK17LogicSkinConfData17getHeroScreenFaceEv,0x10
0x59c3b0,_ZNK14LogicEmoteData11getFileNameEv,0x10
0x59c3c0,_ZNK14LogicSkillData19getChargedShotCountEv,0x8
0x59c3c8,_ZNKSt6__ndk110__function6__funcIZN11AndroidMain11releaseGameEvE3$_5NS_9allocatorIS3_EEFvvEE11target_typeEv,0xc
0x59c3d4,_ZNK6scglTF9BufferPtr14getElementSizeEv,0x8
0x59c3dc,_ZN12AllianceInfo24resolvePopupMemberStatusEv,0x7c
0x59c458,_ZN15LogicBuffServer8destructEv,0x20
0x59c478,_ZN3GUI27showFloaterTextAtDefaultPosERK6Stringfi,0x60
0x59c4d8,_ZN5Trace3endEv,0x4
0x59c4dc,_ZNK21LogicProjectileServer17getProjectileZAtTEfffff,0x30
0x59c50c,_ZN21GetLeaderboardMessage18getServiceNodeTypeEv,0x8
0x59c514,_uprv_fmin_58,0x60
0x59c574,_ZN17TencentLoginState29openChinaLoginExtraTermsPopupEv,0x10c
0x59c680,_MatchFinder_GetNumAvailableBytes,0x10
0x59c690,_ZN25PlaySoundInFrameExecution13onFastforwardEv,0x8
0x59c698,_ZNK6String7replaceERKS_S1_,0x1dc
0x59c874,_ZNK17CreateGameMessage14getMessageTypeEv,0x8
0x59c87c,_ZN28BindGamecenterAccountMessage8destructEv,0xd0
0x59c94c,_ZNSt6__ndk110__function6__funcIZN11scTaskQueue3runIZN6Shader4loadEPKcS6_PS6_iE3$_0EENS_13invoke_resultIT_JEE4typeESA_EUlvE_NS_9allocatorISD_EEFvvEEclEv,0x40
0x59c98c,_ZNSt6__ndk110__function6__funcIZN19SupercellIdCallback10setProfileEP8_jobjectRK6StringS7_iE4$_20NS_9allocatorIS8_EEFvvEE7destroyEv,0x28
0x59c9b4,_ZN13DebugMenuBase8scrollToEf,0x28
0x59c9dc,_ZN12scWorkerPool13getNumWorkersEv,0x10
0x59c9ec,_ZN31PublishPlayerMapResponseMessageC2Ev,0x40
0x59ca2c,_ZN9CSVColumn6removeEii,0x160
0x59cb8c,_ZNK7PageGUI15showResourceHUDEv,0x28
0x59cbb4,_ZN19EffectPreviewButtonD2Ev,0x14
0x59cbc8,_ZNK18LogicChallengeData27getCompletionRewardPopupTIDEv,0x10
0x59cbd8,_ZN22ClientContentValidator21validateMileStoneDataEPK14LogicMilestone,0x3b8
0x59cf90,_ZN18DeliveryCardsPopup11getNextDropEv,0x38
0x59cfc8,_ZN11RenderQueueD2Ev,0x108
0x59d0d0,_ZNK6String11lastIndexOfEi,0x8
0x59d0d8,_ZNK21LogicBattleModeClient19getLocationGlobalIDEv,0x10
0x59d0e8,_ZNK14LogicEmoteData11getSfxIndexEv,0x10
0x59d0f8,_ZNK26ListBrawlTvChannelsMessage14getMessageTypeEv,0x8
0x59d100,_ZN17LogicGameModeUtil22hasAntiTeamingFeaturesEi,0x18
0x59d118,_ZN8Animator16setNextAnimationEif,0xc
0x59d124,_ZNK30LookForATeamMemberConfirmPopup12getPopupTypeEv,0x8
0x59d12c,_ZN18HomePageTeamMember14onHeroSelectedEb,0x12c
0x59d258,_ZN29ChangeAllianceSettingsMessage20setAllianceBadgeDataEPK22LogicAllianceBadgeData,0x8
0x59d260,_ZNK15DownloadManager28isOnDemandResourceDownLoadedERK6StringP20FileDownloadListener,0x100
0x59d360,_ZNKSt6__ndk110__function6__funcIZN7GLImage14updateSubImageEPKhiiiE3$_9NS_9allocatorIS5_EEFvvEE7__cloneEPNS0_6__baseIS8_EE,0x30
0x59d390,_ZN20LogicCharacterServer4healEiibPK9LogicData,0x4ec
0x59d87c,_ZN5titan7android4view7Display4Mode9getModeIdEv,0x7c
0x59d8f8,_ZN17TencentLoginState15moveToNextStateEv,0xf8
0x59d9f0,_ZN29LogicClaimRankUpRewardCommand14isIndexClaimedEPK13LogicHomeModeiii,0xac
0x59da9c,_ZN18LeaderboardMessage6encodeEv,0xdc
0x59db78,_ZN24HighRateUdpPacketHandler7receiveEP17HighRateUdpPacketfP33IHighRateUdpSocketMessageListener,0x460
0x59dfd8,_ZN37JoinAllianceResponseAvatarStreamEntry10setMessageEP6String,0x8
0x59dfe0,_ZN11SoundSystem15setChannelPitchEjf,0xa4
0x59e084,_ZN15AllianceManager27compileListOfAllSCIDFriendsEv,0x1fc
0x59e280,_ZN16QuestListHandlerD2Ev,0xa0
0x59e320,_ZN18LogicServerCommand6decodeEP10ByteStream,0x3c
0x59e35c,_ZN11DebugLevelsC2Ev,0x184
0x59e4e0,_ZN11LogicQuests15getChronosQuestEv,0x38
0x59e518,_ZN15StageDrawBucket5resetEv,0x3c
0x59e554,_ZN12RC4Encrypter7encryptEPKcPci,0x6c
0x59e5c0,_ZNK29HomeBattleReplayFailedMessage14getMessageTypeEv,0x8
0x59e5c8,_lv1_detect_frida_server__ZL27create_library_guard_threadv,0x58
0x59e620,_sub_59E620,0x58
0x59e678,_ZNK12TencentLogin10isLoggedInEv,0x30
0x59e6a8,_ZZ15moviePlayerPlayvEN18OnPreparedListener10onPreparedEN5titan7android5media11MediaPlayerE,0x50
0x59e6f8,_ZNK9LogicData30getDebuggerNameWithoutGlobalIdEv,0xac
0x59e7a4,_ZL7do_zlibP4zbufPciii,0xf3c
0x59f6e0,_ZNSt6__ndk110__function6__funcIZN8GameMain14loadAssetAsyncERK6StringbE3$_0NS_9allocatorIS6_EEFvvEE18destroy_deallocateEv,0x28
0x59f708,_ZNSt6__ndk110__function6__funcIZN7GLImage14updateSubImageEPKciiiiiiE4$_10NS_9allocatorIS5_EEFvvEEclEv,0x158
0x59f860,_ZNK11BasePageGUI17getPageScrollProgEv,0x120
0x59f980,_ZN30SupercellIdNotificationMessage20setNotificationTokenEP21LogicCompressedString,0x40
0x59f9c0,_ZNK14BattleTutorial18shouldUseUltiShootEv,0x50
0x59fa10,_ZN12LogicVector210normalizeYEi,0x44
0x59fa54,_ZN15LogicJSONParser13parseJSONNodeEPK6String,0x5c
0x59fab0,_ZN9BitStream23readPositiveIntMax32767Ev,0x374
0x59fe24,_ZN9LogicMath23getDistanceSquareToLineEPK12LogicVector2S2_S2_,0xb4
0x59fed8,_ZN18ServerHelloMessage6encodeEv,0x2c
0x59ff04,_ZN21LogicJSONOutReflector17reflectExitObjectEv,0x4
0x59ff08,_Z43crypto_box_curve25519xsalsa20poly1305_tweetPhPKhyS1_S1_,0xd0
0x59ffd8,_sub_59FFD8,0x7f8
0x5c1d04,_ZN15LogicPathFinder16aStarGetCheapestEv,0xd0
0x5c1dd4,_ZN21LogicBattleModeServer18setControlledByBotEib,0x44
0x5c1e18,_ZN25DeviceLinkMigrationScreen15updateTimerTextEv,0xa8
0x5c1ec0,_ZN18ServerErrorMessage8destructEv,0x24
0x5c1ee4,_ZN25MovieClipModifierOriginalC2Ev,0x34
0x5c1f18,_ZNK12LoginMessage25getDeviceVerifierResponseEv,0x8
0x5c1f20,_ZNK14MessageManager17isBoundToKunlunIdEv,0x40
0x5c1f60,_ZN30SupercellIdNotificationMessage6encodeEv,0x28
0x5c1f88,_lv1_detect_frida_server__ZL15sigsegv_handleriP7siginfoPv,0x98
0x5c2020,_ZN26RankedTeamSelectionManager14isPickedByTeamEPK18LogicCharacterDatai,0xb0
0x5c20d0,_ZN6CSVRow17setIntegerValueAtEiii,0x10
0x5c20e0,_ZN8HomePage30refreshMapEditorMenuVisibilityEv,0xe8
0x5c21c8,_ZN15DoubleDropPopupD0Ev,0x24
0x5c21ec,_ZN5ShapeC2Eib,0x178
0x5c2364,_ZN8Settings15setUltiPositionEff,0x80
0x5c23e4,_ZNSt6__ndk110__function6__funcIZN19SupercellIdCallback17clearPendingLoginEP8_jobjectE3$_4NS_9allocatorIS5_EEFvvEEclEv,0x28
0x5c240c,_ZN27BillingRequestFailedMessage7setFlagEi,0x10
0x5c241c,_ZN12LogicBitList6decodeEP10ByteStream,0xa0
0x5c24bc,_ZN19LogicRawInReflector11reflectLongExPKcx,0x50
