address,name,size
0x6c73f0,_ZN17HighRateUdpSocket13sendMaxPacketEP17HighRateUdpPacket,0x158
0x6c7548,_ZNK18LogicCharacterData21getFootstepIntervalMSEv,0x10
0x6c7558,_ZN8Databind24NlohmannJsonOutReflector16reflectStringPtrEP6StringRKS1_,0xc4
0x6c761c,_ZN9Character21playAttackStartEffectEPK15LogicEffectDataS2_b,0x51c
0x6c7b38,_ZNK13LoadingScreen24isPlayingSplashAnimationEv,0x20
0x6c7b58,_ZN9sc3dWorld25updateLazyModelTransformsEv,0x68
0x6c7bc0,_ZN34FacebookAccountAlreadyBoundMessage18getServiceNodeTypeEv,0x8
0x6c7bc8,_ZN32BrawlPassAutoCollectRewardsPopup6updateEf,0x10
0x6c7bd8,_ZN13FriendsScreen18destroyFriendItemsEv,0xec
0x6c7cc4,_ZN21LogicJSONOutReflector29reflectNextReflectablePointerEPK16LogicReflectablei,0xb0
0x6c7d74,_ZN6icu_5815RBBIRuleBuilder11flattenDataEv,0x2dc
0x6c8050,_ZN15MovieClipHelper13alignToBoundsEP13DisplayObjectRK6StringRK4Rect,0x52c
0x6c857c,_ZN7SBMMesh13getFrameCountEv,0x20
0x6c859c,_ZN10TestRunner6updateEi,0x6c
0x6c8608,_ZNK12LoginMessage17getDecodedVersionEv,0x8
0x6c8610,_hb_ot_shape_glyphs_closure,0x2c8
0x6c88d8,_ZN17MovieClipModifierD2Ev,0x14
0x6c88ec,_ZNK17LogicClientAvatar15isTutorialStateEv,0x10
0x6c88fc,_ZN12SoundManager20stopSoundFromManagerEP10PlayingSFX,0x160
0x6c8a5c,_ZN18OwnHomeDataMessage33setCurrentTimeInSecondsSinceEpochEi,0x8
0x6c8a64,_ZN11LineManager16isLoadingFriendsEv,0x24
0x6c8a88,_ZN23TicketCompensationPopup13onCloseButtonEv,0x4
0x6c8a8c,_ZNK6icu_5817ResourceDataValue6getIntER10UErrorCode,0x34
0x6c8ac0,_ZN11TeamManager21validateDisabledSlotsEP9TeamEntry,0x1ec
0x6c8cac,_ZN15LogicDataTables16getUpgradiumDataEv,0xc
0x6c8cb8,_ZN25SendGlobalChatLineMessage10setMessageEP6String,0x8
0x6c8cc0,_ZN11InputSystem14removeListenerEP14IInputListener,0x16c
0x6c8e2c,_ZNK9BitStream12getByteArrayEv,0x8
0x6c8e34,_ZN14SettingsScreen23updateLineConnectButtonEP10GameButtonbb,0xa0
0x6c8ed4,_ZN35AddFriendByAvatarNameAndCodeMessage6decodeEv,0x4c
0x6c8f20,_ZN9AntiCheat18deepScanThreadFuncEv,0xb0
0x6c8fd0,_ZNK23BattleReportStreamEntry8getBuildEv,0x8
0x6c8fd8,_ZN14BattleEndPopup13buttonClickedEP12CustomButton,0x3f4
0x6c93cc,_ZN6icu_5810UnicodeSetC2Eii,0x210
0x6c95dc,_ZNK9LogicData17getIconExportNameEv,0x8
0x6c95e4,_ZN24IapDisclaimerItemHandler13buttonClickedEP12CustomButton,0x2c
0x6c9610,_ZN14BattleEndPopup12deleteHeroesEv,0x88
0x6c9698,_ZNSt6__ndk127__insertion_sort_incompleteIRZN18DataPatchGenerator24generateTextPatchForTIDsERK6StringE3$_0PNS_4pairIS2_iEEEEbT0_SA_T_,0x230
0x6c98c8,_ZN15MapEditorScreen27setEditorTileDataParametersEPK13LogicTileDataiib,0xb4
0x6c997c,_ZN12scFilesystem11addPackfileERK6scFile,0x2e8
0x6c9c64,_ZN6icu_586Locale9getCanadaEv,0x24
0x6c9c88,_ZN31PublishPlayerMapResponseMessage6decodeEv,0x48
0x6c9cd0,_ZNKSt6__ndk110__function6__funcIZN11scTaskQueue3runIZN8TestCase7touchUpEvE4$_18EENS_13invoke_resultIT_JEE4typeES7_EUlvE_NS_9allocatorISA_EEFvvEE6targetERKSt9type_info,0x1c
0x6c9cec,_ZN24AvatarStreamEntryMessage14setStreamEntryEP17AvatarStreamEntry,0x8
0x6c9cf4,_ZN9TweenClip18fastforwardToValueEf,0x88
0x6c9d7c,_ZNK11LogicPlayer11getGemsLostEv,0x3c
0x6c9db8,_ZN9InitStateC2Ev,0xe8
0x6c9ea0,_ZN20SetEncryptionMessageC2Ev,0x38
0x6c9ed8,_ZN17AllianceFullEntry8destructEv,0xd0
0x6c9fa8,_ZNSt6__ndk110__function6__funcIZN11AndroidMain22inputKeyboardDismissedEvE4$_13NS_9allocatorIS3_EEFvvEE18destroy_deallocateEv,0x4
0x6c9fac,_ZNKSt6__ndk110__function6__funcIZN11scTaskQueue3runIZN6Shader4loadEPKcS6_PS6_iE3$_0EENS_13invoke_resultIT_JEE4typeESA_EUlvE_NS_9allocatorISD_EEFvvEE11target_typeEv,0xc
0x6c9fb8,_ZN9CSVColumn16addStringValueAtERK6Stringi,0xb8
0x6ca070,_ZN8Databind23NlohmannJsonInReflector10exitObjectEv,0xc8
0x6ca138,_utext_hasMetaData_58,0xc
0x6ca144,_ZNK26LogicGameModeVariationData20getScoreOpponentTextEv,0x10
0x6ca154,_ZN15TeamJoinRequest6decodeEP10ByteStream,0x6c
0x6ca1c0,_stbi_loadf_from_file,0xc8
0x6ca288,_ZN9Messaging9reconnectEv,0x5c
0x6ca2e4,_ZNK14LogicSkillData9getSpreadEv,0x10
0x6ca2f4,_ZN19SelectLocationPopup13highlightSlotEi,0x8
0x6ca2fc,_ZNK23TitanLoginFailedMessage14getMessageTypeEv,0x8
0x6ca304,_ZN10SCIDWindow12loadResourceERK6String,0x80
0x6ca384,_ZNK24LogicParticleEmitterData10getInertiaEv,0x10
0x6ca394,_ZNKSt6__ndk110__function6__funcIZN12scFilesystem10layerAddedERKNS_10shared_ptrI17scAbstractFSLayerEEE3$_2NS_9allocatorIS8_EEFvPNS2_9IListenerEEE6targetERKSt9type_info,0x1c
0x6ca3b0,_ZN18sc3dPanPinchCamera13addAutoScrollEff,0x18
0x6ca3c8,_ZN8Debugger13memoryWarningEPKc,0xa8
0x6ca470,_ZN28RankedMatchBanStartedMessage18getServiceNodeTypeEv,0x8
0x6ca478,_ZNK8CSVSaver12getEndColumnEPK7CSVNodei,0xa8
0x6ca520,_ZN13EffectManager16addLoopingEffectEPK15LogicEffectDataiiibbPK14GameObjectBasebi,0x58
0x6ca578,_ZN10LogicGoals7getRankEi,0xac
0x6ca624,_ZN6xTimer15getPassedTimeUsEyy,0x28
0x6ca64c,_ZN11FaceTextureD2Ev,0xb0
0x6ca6fc,_ZN17LogicClientAvatar3minEii,0xc
0x6ca708,_ZNK43PurchaseSkinGroupOfferHighlightPopupHandler26sendAnalyticEventForActionERK6String,0xec
0x6ca7f4,_ZN18LogicHealthBarData12resetStaticsEPK8CSVTable,0x244
0x6caa38,_ZN10ScrollArea34enablePanningWhenAllContentVisibleEb,0xc
0x6caa44,_Java_com_supercell_titan_GameApp_setSafeMargins,0x84
0x6caac8,_ZN12RC4EncrypterD2Ev,0x10
0x6caad8,_ZN36AskForPlayingSupercellFriendsMessage18getServiceNodeTypeEv,0x8
0x6caae0,_ZN15MapEditorScreen13isSpecialTileEPK13LogicTileData,0x6c
0x6cab4c,_ZNK12BattleScreen23getTrajectoryIndicator2ERP6Sprite,0xc
0x6cab58,_ZN16ServerConnection14removeKeyValueERK6String,0x64
0x6cabbc,_ZNK20LogicCharacterClient20getCurrentChargeUpMsEv,0x8
0x6cabc4,_Xz_Free,0x38
0x6cabfc,_ZN27AskForAddableFriendsMessage14setFacebookIdsEP14LogicArrayListIP6StringE,0x8
0x6cac04,_ZN21LogicAllianceRoleData16createReferencesEv,0x1a0
0x6cada4,_hb_font_funcs_set_glyph_contour_point_func,0x8c
0x6cae30,_ZN21MapEditorModifierItemD0Ev,0x24
0x6cae54,_ZN20LogicJSONInReflector25reflectNextObjectOptionalEb,0x4
0x6cae58,_hb_buffer_create,0x5c
0x6caeb4,_ZN10HomeScreen11getConfDataEv,0x38
0x6caeec,_ZN25LogicCooldownAddedCommand6decodeEP10ByteStream,0x1c4
0x6cb0b0,_ZL13repTextAccessP5UTextla,0x28c
0x6cb33c,_ZN14BattleEndPopup17addQuestAnimationEP18SequencedExecutionii,0x4a0
0x6cb7dc,_ZNSt6__ndk110__function6__funcIZN11scTaskQueue3runIZN11AndroidMain11releaseGameEvE3$_5EENS_13invoke_resultIT_JEE4typeES7_EUlvE_NS_9allocatorISA_EEFvvEEclEv,0x40
0x6cb81c,_ZN11StringTable16getDecimalStringEfi,0xec
0x6cb908,_ZN6icu_5810CharString8truncateEi,0x20
0x6cb928,_ZN8Sprite3D11setViewportEPK13DisplayObject,0xcc
0x6cb9f4,_ZL15defaultContainsRK14BinaryPropertyi9UProperty,0x38
0x6cba2c,_ZN11hb_buffer_t9set_masksEjjjj,0x19c
0x6cbbc8,_ZN5lzham25adaptive_arith_data_modelaSERKS0_,0x138
0x6cbd00,_ZNK43PurchaseSkinGroupOfferHighlightPopupHandler35sendAnalyticEventForActionInContextERK6Stringi,0x4
0x6cbd04,_ZNK14BrawlTvManager11isBrawlTvOnEv,0x8
0x6cbd0c,_ZN15MapEditorScreen15getTileCountMinEPK13LogicTileData,0x98
0x6cbda4,_ZN17LogicClientAvatar23getOfflineAccountIDHighEv,0x8
0x6cbdac,_ZNKSt6__ndk110__function6__funcIZN11scTaskQueue3runIZN8TestCase17releaseStageTouchEvE3$_4EENS_13invoke_resultIT_JEE4typeES7_EUlvE_NS_9allocatorISA_EEFvvEE11target_typeEv,0xc
0x6cbdb8,_ZN13TextureSystem10getTextureEi,0x20
0x6cbdd8,_ZN16PlayerMapManager35refreshFetchedLocationPopupContentsEv,0x4c
0x6cbe24,_ZNK19LogicProjectileData17getFreezeDurationEv,0x8
0x6cbe2c,_ZN22AccountSwitchedMessageC2Ev,0x3c
0x6cbe68,_ZNK14LogicJSONArray10isJSONNullEi,0xc
0x6cbe74,_ZN11StageSpriteD0Ev,0x34
0x6cbea8,_ZN8Databind8Databind22registerObjectInstanceEPK14DatabindObjectPKcPv,0x368
0x6cc210,_ZN24RankedLeaderboardsScreen7setDataEP14PiranhaMessage,0x4c
0x6cc25c,_ZN9Execution9isInstantEv,0x8
0x6cc264,_ZN23OfflineFriendInviteItem9setPlayerEP12OnlinePlayer,0x3c
0x6cc2a0,_ZN16GameStateManager17constructInstanceEv,0x98
0x6cc338,_ZN23TeamSetPlayerMapMessage18getServiceNodeTypeEv,0x8
0x6cc340,_ubidi_isOrderParagraphsLTR_58,0xc
0x6cc34c,_ZNK19LogicProjectileData29getDamagesConstantlyTickDelayEv,0x8
0x6cc354,_ZN7Profile12ScopedTimingC2ENSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEEPKc,0x68
0x6cc3bc,_ZN9sc3dWorld17changeObjectLayerEP15sc3dWorldObjecti,0x2d4
0x6cc690,_ZN17GameCenterManager29refreshGameCenterAchievementsEv,0xc
0x6cc69c,_ZN26ChampionshipChallengePopup6updateEf,0xa8
0x6cc744,_ZN18DecoratedTextField7replaceEP9MovieClipP9TextField,0x94
0x6cc7d8,_ZN5titan3com9supercell5titan7tencent11MSDKManagerC2EP8_jobject,0xbc
0x6cc894,_ZN19EffectPreviewButton13buttonPressedEv,0x4
0x6cc898,_ZNK20LogicCharacterClient8getSkillEPK14LogicSkillData,0x68
0x6cc900,_ZN17MapEditorTileItem7refreshEv,0x4ac
0x6ccdac,_ZN17LogicGameModeUtil10isSoloModeEi,0x1c
0x6ccdc8,_ZN25BattleReportStreamMessage6decodeEv,0x1ec
0x6ccfb4,_ZN8ItemIcon11createBadgeEv,0x94
0x6cd048,_ZNK6scPath8has_rootEv,0xa4
0x6cd0ec,_ZN10BattleModeC2Ev,0x5c
0x6cd148,_ZN14BillingManager17finishTransactionERK6StringS2_,0x1a8
0x6cd2f0,_ZNK19LogicAreaEffectData17getFreezeStrengthEv,0x8
0x6cd2f8,_ZNK21LogicBattleModeClient20isUltiReadyForClientEPK20LogicCharacterClient,0x7c
0x6cd374,_ZN14LogicMilestone11parseRewardEP12LogicRewardsiiii,0x630
0x6cd9a4,_ZN14StreamItemList16removeAllEntriesEv,0x7c
0x6cda20,_ZN10HomeScreen26skinPurchaseOptionUnlockedEPK13LogicSkinData,0x7c
0x6cda9c,_ZN11FlyParticleD0Ev,0x6c
0x6cdb08,_ZN23SCIDAccountBoundMessage6decodeEv,0x3c
0x6cdb44,_ZNK17ReplayStreamEntry13getBattleJSONEv,0x8
0x6cdb4c,_ZN3GUI10addElementENS_5LayerEP13DisplayObject,0x10
0x6cdb5c,_ZN24HighRateUdpPacketHandler13handleMessageEP14PiranhaMessageP33IHighRateUdpSocketMessageListener,0x22c
0x6cdd88,_ZN5titan7android7content3res12AssetManager6openFdERK6String,0xb4
0x6cde3c,_ZN17TeamStreamMessage6encodeEv,0xd4
0x6cdf10,_ZNK6CSVRow17getBooleanValueAtEii,0x10
0x6cdf20,_ZNK19ResetAccountMessage14getMessageTypeEv,0x8
0x6cdf28,_ZN9NameInput9okPressedEv,0x2c
0x6cdf54,_ZNK13LogicJSONNode12asJSONStringEb,0x8c
0x6cdfe0,_ZN6icu_586BMPSet8initBitsEv,0x294
0x6ce274,_ZN6icu_586Locale10getDefaultEv,0x84
0x6ce2f8,_ZN11LineManager8exitGameEv,0x40
0x6ce338,_ZN20LogicJSONInReflector9getStringEPKcRK6String,0x98
0x6ce3d0,_ZNK18scFSLayerDirectory16getVersionStringEv,0xc0
0x6ce490,_ZN11EmoteButton6updateEf,0x4c
0x6ce4dc,_ZNSt6__ndk110__function6__funcIZN19SupercellIdCallback24setPendingLoginWithPhoneEP8_jobjectRK6StringbE3$_8NS_9allocatorIS8_EEFvvEEclEv,0x14
0x6ce4f0,_ZN11hb_buffer_t18get_scratch_bufferEPj,0x28
0x6ce518,_ZN18FacebookConnection28authorizeWithReadPermissionsEv,0x4
0x6ce51c,_ZN12CustomButton19setTimelineResourceERK6StringS2_,0x30
0x6ce54c,_ZNSt6__ndk110__function6__funcIZN11scTaskQueue3runIZN8TestCase10getDoTouchEP13DisplayObjectE3$_6EENS_13invoke_resultIT_JEE4typeES9_EUlvE_NS_9allocatorISC_EEFvvEE18destroy_deallocateEv,0x4
0x6ce550,_ZN10SCIDWindow6renderER9Matrix2x3R14ColorTransformif,0x5c
0x6ce5ac,_ZNK12BattleScreen23calculateProjectilePathEP23LogicCharacterClientOwnPK14LogicSkillData7Vector3IfES6_i,0x1b10
0x6d00bc,_ZNSt6__ndk110__function6__funcIZN32NativeFacebookConnectionCallback8userInfoERK6StringE3$_3NS_9allocatorIS6_EEFvvEED2Ev,0x44
0x6d0100,_hb_font_get_nominal_glyph,0x20
0x6d0120,_ZN11AndroidMain8mainLoopEv,0xf4
0x6d0214,_ZN19GameSCIDAvatarImage10setGLImageEP7GLImage,0x44
0x6d0258,_ZN15LogicDataTables18getLaserBallEffectEv,0xc
0x6d0264,_ZN11SoundSystem11unloadSoundEj,0x108
0x6d036c,_ZN23CombiningCustomRenderer6renderER11RenderQueuePKNS0_5ChunkEiP8MaterialNS0_12OverrideModeENS0_14DepthWriteModeE,0x1dc
0x6d0548,_ZN20LogicCharacterServer17giveElectrocutionEiiiiiii,0x4
0x6d054c,_ZNK14StreamItemList17getUsedAreaHeightEv,0x3c
0x6d0588,_ZNK17LogicSkinConfData28getBossAutoAttackRecoilAnim2Ev,0x10
0x6d0598,_ZNKSt6__ndk110__function6__funcIZN29scMultithreadedLoadingManager18initResourceThreadEvE3$_2NS_9allocatorIS3_EEFvvEE7__cloneEv,0x40
0x6d05d8,_ZN15AllianceManager17clearSeenStatusesEv,0x17c
0x6d0754,_ZNK4Mesh9drawChunkEi,0x70
0x6d07c4,_Java_com_supercell_titan_GameApp_nOnStop,0x88
0x6d084c,_ZNK17HighRateUdpSocket7getPingEv,0x14
0x6d0860,_ZNK12LogicTileMap7getTileEii,0x40
0x6d08a0,_ZN11wendelstein20MovieClipEmitterData7reflectERN8Databind9ReflectorEP16ResourceListener,0x3d4
0x6d0c74,_ZN13UITextHandlerD2Ev,0x5c
0x6d0cd0,_ZN17OnlineTeamupPopup16isTeamChatMuteOnEv,0x54
0x6d0d24,_ZNK19AllianceHeaderEntry15getAllianceNameEv,0x8
0x6d0d2c,_ZNK14LogicCondition8toStringEv,0x10
0x6d0d3c,_ZN9BitStream12readIntMax31Ev,0x16c
0x6d0ea8,_ZL14getJoiningTypeRK11IntPropertyi9UProperty,0x24
0x6d0ecc,_ZNK28LogicClaimDailyRewardCommand6encodeEP15ChecksumEncoder,0x48
0x6d0f14,_ZNK8LogicMD59getDigestEv,0x8
0x6d0f1c,_ZN9EntryInfo10isUnlockedEv,0x48
0x6d0f64,_ZNK34LogicBrawlPassSeasonChangedCommand6encodeEP15ChecksumEncoder,0x50
0x6d0fb4,_lzham_compress_memory,0x4
0x6d0fb8,_ZNK26AppleBillingRequestMessage15getCurrencyCodeEv,0x8
0x6d0fc0,_ZN25KickAllianceMemberMessage17setMemberAvatarIdEP9LogicLong,0x8
0x6d0fc8,_ZNK13LogicCardData9getRarityEPK13LogicHomeMode,0x60
0x6d1028,_ZN21LogicCompressedString3setEPK6String,0x64
0x6d108c,_ZN5titan3com9supercell5titan21NativeFacebookManager11jniIsLoggedEv,0x5c
0x6d10e8,_ZN6icu_5822RuleBasedBreakIterator7setTextEP5UTextR10UErrorCode,0xf0
0x6d11d8,_ZN6icu_5818BurmeseBreakEngineC2EPNS_17DictionaryMatcherER10UErrorCode,0x18c
0x6d1364,_Sha256_WriteByteBlock,0x4c8
0x6d182c,_ZNK19AllianceListMessage14getMessageTypeEv,0x8
0x6d1834,_ZN19SupercellIdCallback40createScidShopProductsFromIdShopProductsEP13_jobjectArray,0x15c
0x6d1990,_ZN25TuneBrawlTvChannelMessage6decodeEv,0x3c
0x6d19cc,_ZN19LogicAreaEffectData39getBoolValueForSkinFromParentAreaEffectEi,0x18
0x6d19e4,_ZN9PopupBase13setCloseSoundEPK14LogicSoundData,0x8
0x6d19ec,_nti_surface_create,0x4c
0x6d1a38,_ZN20SetEncryptionMessage8destructEv,0x34
0x6d1a6c,_ZN15LogicItemServer4tickEv,0x197c
0x6d33e8,_ZN35GetAllianceInviteTokenResultMessage11removeTokenEv,0x10
0x6d33f8,_ZN10ByteStream10writeShortEi,0xa4
0x6d349c,_ZN9MovieClip18getFrameDataLengthEPK14MovieClipFramei,0x18
0x6d34b4,_ZN9HTTPQueue17isDownloadingFileERK6StringS2_,0x70
0x6d3524,_ZN32AskForPlayingKakaoFriendsMessage14removeKakaoIdsEv,0x10
0x6d3534,_ZNK18LogicAccessoryData18getStopPetForDelayEv,0x10
0x6d3544,_ZN37JoinAllianceResponseAvatarStreamEntry6decodeEP10ByteStream,0xbc
0x6d3600,_ZN10EmotePanel7refreshEb,0xb90
0x6d4190,_ZN8HomeMode4drawEv,0x4
0x6d4194,_ZNSt6__ndk110__function6__funcIZN11scTaskQueue3runIZN8TestCase9moveTouchER5TouchS5_S5_fE3$_7EENS_13invoke_resultIT_JEE4typeES9_EUlvE_NS_9allocatorISC_EEFvvEEclEv,0x40
0x6d41d4,_ZN9InboxItem13buttonClickedEP12CustomButton,0x48c
0x6d4660,_ZNK25LogicDiamondsAddedCommand14getCommandTypeEv,0x8
0x6d4668,_ZN15AllianceManager23doStartReplayByStringIdE6String,0xdc
0x6d4744,_ZNK6icu_5817ResourceDataValue14getAliasStringERiR10UErrorCode,0x64
0x6d47a8,_ZN6icu_5815RBBIDataWrapper4initEPKNS_14RBBIDataHeaderER10UErrorCode,0x12c
0x6d48d4,_ZN10HTTPClient12downloadFileERK6StringS2_S2_,0x5c
0x6d4930,_ZNKSt6__ndk110__function6__funcIZN8TestCase18swipeAllDirectionsEP13DisplayObjectE4$_23NS_9allocatorIS5_EEFbvEE6targetERKSt9type_info,0x1c
0x6d494c,_ZN27DonationReceivedStreamEntry8destructEv,0x24
0x6d4970,_ZN6Friend11setFullNameERK6String,0xe8
0x6d4a58,_ZN8Skeleton16updateBoneMatrixEPNS_4BoneE,0xcc
0x6d4b24,_ZNK7Offline23getOfflineLocationIndexEv,0x80
0x6d4ba4,_ZN31SkinPurchaseOptionDonationPopupD0Ev,0x84
0x6d4c28,_ZN6icu_5815RBBISymbolTableD0Ev,0x48
0x6d4c70,_ZNK5Scene11getMeshNodeEi,0x14
0x6d4c84,_ZL25characterIteratorGetStatePK13UCharIterator,0xc
0x6d4c90,_ZN5tween7Tweener11addListenerEPNS_15TweenerListenerE,0x54
0x6d4ce4,_ZN36LogicTeamChatMuteStateChangedCommand7executeEP13LogicHomeModeib,0x74
0x6d4d58,_ZNK17OnlineFriendsList19instantClosePopoverEv,0x8
0x6d4d60,_ZN10SWFTexture4loadEP12SupercellSWFbibbbbRK6String,0xb20
0x6d5880,_ZN19SupercellIdCallback9getConfigEP8_jobject,0x454
0x6d5cd4,_ZNK6Sprite18hitAreaVisibleTestERK9Matrix2x3,0x168
0x6d5e3c,_ZNK6icu_5810UnicodeSet13findCodePointEi,0x64
0x6d5ea0,_ZNK15LogicLocaleData21getLaserboxEsportsUrlEv,0x48
0x6d5ee8,_ZN12_GLOBAL__N_123LaserEmitterDataFactoryD0Ev,0x4
0x6d5eec,_ZN15LogicJSONHelper6setIntEP15LogicJSONObjectRK6Stringi,0x54
0x6d5f40,_ZN10HomeScreen18notEnoughResourcesEPK17LogicResourceDataiP12LogicCommandb,0x4
0x6d5f44,_ZN11StringTable11replaceTextEP13DisplayObjectPK9MovieClip,0x124
0x6d6068,_ZN20LogicRawOutReflector20reflectStringBuilderER13StringBuilderPKc,0x4c
0x6d60b4,_ZN8GameMain17setCachedLocationERK6String,0x68
0x6d611c,_ZNK22TeamPremadeChatMessage14getMessageDataEv,0x8
0x6d6124,_ZNSt6__ndk110__function6__funcIZN11scTaskQueue3runIZN7GLImage6createEPKhi9ImageWrap11ImageFilterE3$_5EENS_13invoke_resultIT_JEE4typeESB_EUlvE_NS_9allocatorISE_EEFvvEED0Ev,0x4
0x6d6128,_ZN15EmojiStreamItem12refreshEntryEP11StreamEntry,0x34
0x6d615c,_ZN23PublishPlayerMapMessage8setMapIdERK9LogicLong,0xc
0x6d6168,_ZNK26LogicMersenneTwisterRandom6encodeEP15ChecksumEncoder,0x60
0x6d61c8,_ZThn96_N11GameWebView20webviewDidFinishLoadERK6String,0x8
0x6d61d0,_ZN17UnlockAccountMenuC2Ev,0x2e8
0x6d64b8,_ZN17ClientInfoMessage6decodeEv,0x34
0x6d64ec,_ucln_common_registerCleanup_58,0x44
0x6d6530,_ZNK18TeamChatController11getNewCountEv,0x3c
0x6d656c,_ZNSt6__ndk110__function6__funcIZN11scTaskQueue3runIZN7SCWFile4loadER12SCWFileInputE3$_0EENS_13invoke_resultIT_JEE4typeES9_EUlvE_NS_9allocatorISC_EEFvvEEclEv,0x40
0x6d65ac,_ZN9BitStream26readPositiveIntMax16777215Ev,0x6c
0x6d6618,_ZN37YoozooBillingProcessedByServerMessage8destructEv,0x50
0x6d6668,_ZN8Databind11getInstanceEv,0x94
0x6d66fc,_ZNK22LogicLocationThemeData25getFragileSCW_CN_OverrideEi,0x18
0x6d6714,_ZNK20LogicBattlePlayerMap8getMapIdEv,0x4
0x6d6718,_ZN9TextField28resetOriginalStringParameterEv,0x18
0x6d6730,_ZNK23AllianceResponseMessage14getMessageTypeEv,0x8
0x6d6738,_ZN15AllianceManager17setFeaturedPlayerEP12OnlinePlayer,0x68
0x6d67a0,_ZNK29LogicToggleInGameHintsCommand14getCommandTypeEv,0x8
0x6d67a8,_ZN21DisplayObjectOriginalD2Ev,0x10
0x6d67b8,_ZN4Mesh10setIndicesEijPKcPNS_5ChunkEi,0x14c
0x6d6904,_ZNK3GUI10getPopoverEv,0x8
0x6d690c,_ZN25AvatarOnlineStatusUpdatedC2Ev,0x38
0x6d6944,_ZN21LogicBattleModeServer9tickSiegeEv,0x4
0x6d6948,_ZN10BadgePopupD0Ev,0x24
0x6d696c,_ZN10SCTuneImpl9onConnectEP10Connection,0x1c
0x6d6988,_inflateBackEnd,0x48
0x6d69d0,_ZThn192_NK24RankedLeaderboardsScreen11getListTypeEv,0x14
0x6d69e4,_ZN6icu_589UVector3215removeElementAtEi,0x44
0x6d6a28,_hb_ot_layout_language_get_feature_tags,0x2c8
